bbl,address,bldgtype,ess,gfa,numbldgs,eui,energy (kBtu),bin,primary_type,other_types_dict, electricity , natural_gas , steam , fuel_4 , fuel_2 , elec kbtu , gas kbtu , total kbtu , EUI 
3053190024,100 Ocean Parkway,Multifamily Housing,48,138634,1,107.1,14850657,3124021,Multifamily Housing,," 1,585,016 "," 9,110,900 ",,,,,,,
3038860010,224 Highland Blvd,Multifamily Housing,34,104500,3,118.2,12349665,3086213;3401466;3401467  ,Multifamily Housing,," 1,425,344 "," 7,518,500 ",,,,,,,
3049330001,1151 New York Ave,Multifamily Housing,14,51900,1,158.4,8220715.5,3110805,Multifamily Housing,," 634,909 "," 5,787,400 ",,,,,,,
2032560020,201 West Kingsbridge Road,Multifamily Housing,39,72538,1,127.2,9227960.3,2114119,Multifamily Housing,"{'Multifamily Housing': 72538.0, 'Parking': 9278.0}"," 1,566,030 "," 4,167,384 ",,,,,,,
2028410061,134 Elliot Place,Multifamily Housing,93,34115,1,70.6,2408351.1,2008064,Multifamily Housing,," 717,052 "," 373,276 ",,,,,,,
3020450053,62 Clermont Street,Multifamily Housing,84,37814,1,81.9,3097812.4,3390220,Multifamily Housing,," 828,639 "," 671,100 ",,,,,,,
3052400043,1122 Ocean Ave,Multifamily Housing,47,100052,2,119.8,11984657,3121365,Multifamily Housing,"{'Multifamily Housing': 100052.0, 'Parking': 16050.0}"," 1,382,533 "," 7,299,300 ",,,,,,,
3050840024,116 Lenox Road,Multifamily Housing,4,70612,1,189.5,13378016.8,3116644,Multifamily Housing,," 1,110,827 "," 9,160,300 ",,,,,,,
3051220044,255 E 18th St,Multifamily Housing,75,52864,1,93.4,4936499.3,3117603,Multifamily Housing,," 592,674 "," 2,838,800 ",,,,,,,
3051390032,2815 Beverly Road,Multifamily Housing,42,47076,1,115.4,5431163.9,3118058,Multifamily Housing,," 757,312 "," 2,931,800 ",,,,,,,
2033320030,3080 Hull Avenue,Multifamily Housing,15,45473,2,144.1,6551246.3,2017919,Multifamily Housing,," 537,370 "," 299,270 ",,," 4,347,828 ",,,,
3067670001,1985 Ocean Ave,Multifamily Housing,51,50150,1,110.3,5531380.7,3182067,Multifamily Housing,," 639,155 "," 3,353,100 ",,,,,,,
3056490059,1333 51st Street,Multifamily Housing,41,59050,1,129.2,7631344.7,3138089,Multifamily Housing,," 694,337 "," 5,035,200 ",,,,,,,
3067710006,3620 Bedford Ave,Multifamily Housing,29,62250,1,128.5,8001321.5,3182215,Multifamily Housing,," 618,165 "," 5,654,101 ",,,,,,,
3051510033,755 Ocean Ave,Multifamily Housing,1,126500,1,208.4,26363852.1,3118550;3823417;3840579;3118543,Multifamily Housing,," 1,497,207 "," 19,354,601 ",,,,,,,
3050640082,75 Lenox Road,Multifamily Housing,14,61750,1,174,10747268,3116211,Multifamily Housing,," 923,769 "," 7,125,100 ",,,,,,,
3048130011,646 Rutland Road,Multifamily Housing,7,57712,1,175.5,10128629.3,3107233,Multifamily Housing,," 1,060,279 "," 6,382,300 ",,,,,,,
3018930047,100 Steuben St,Multifamily Housing,52,36495,3,109.8,4006518.7,3329802,Multifamily Housing,," 1,347,308 "," 8,500 ",,,,,,,
3017540001,1 Vernon Ave,Multifamily Housing,22,56858,1,146,8303242.9,3392717;3830098,Multifamily Housing,"{'Multifamily Housing': 56858.0, 'Parking': 0.0}"," 989,576 "," 4,865,500 ",,,,,,,
3013490033,110 ROCHESTER AVENUE,Multifamily Housing,84,160265,1,86.4,13840964.8,3396730,Multifamily Housing,," 2,181,972 "," 6,871,600 ",,,,,,,
4024730031,51-60 Van Kleeck St,Multifamily Housing,78,116530,1,96.6,11259665.7,4057186,Multifamily Housing,," 1,366,819 "," 5,696,900 ",,," 966,000 ",,,,
4015570033,42-43 Ithaca St,Multifamily Housing,53,62416,1,115.2,7193344.5,4038933,Multifamily Housing,," 834,447 "," 4,174,400 ",,," 239,982 ",,,,
4098140026,164-30 Hillside Ave,Multifamily Housing,31,146880,1,132.7,19497992,4210057,Multifamily Housing,," 2,475,363 "," 10,630,200 ",,," 819,016 ",,,,
1013050023,135 East 50th St,Multifamily Housing,15,74377,1,174.7,12994265.4,1036453,Multifamily Housing,," 2,031,675 "," 875,028 ",," 5,827,356 ",,,,,
1016210036,80 East 116 St. New York,Multifamily Housing,28,48757,1,121.2,5908332.5,1051646,Multifamily Housing,," 1,294,374 "," 171,230 ",," 2,099,480 ",,,,,
3056290054,1347 48th Street,Multifamily Housing,72,70560,1,93.5,6594906,3137255,Multifamily Housing,," 727,112 "," 4,068,500 ",,,,,,,
3067700040,2320 Kings Hwy,Multifamily Housing,40,66500,1,86.9,5781761.5,3182192,Multifamily Housing,," 412,207 "," 4,120,000 ",,,,,,,
3062870036,8002 21st Ave,Multifamily Housing,10,63700,1,169,10766026.4,3163419,Multifamily Housing,," 579,123 "," 8,141,400 ",,,,,,,
3067210001,1921 AVENUE K ,Multifamily Housing,80,58800,1,97.7,5744671.3,3180160,Multifamily Housing,," 590,163 "," 3,667,100 ",,,,,,,
3065360010,1012 Avenue K,Multifamily Housing,1,33003,1,233.3,7700620.7,3171510,Multifamily Housing,," 485,541 "," 5,607,000 ",,," 138,028 ",,,,
3050420031,108 Fenimore St,Multifamily Housing,2,40371,1,189.3,7640718,3115514,Multifamily Housing,," 551,835 "," 5,397,900 ",,,,,,,
3013210006,308 Sterling St,Multifamily Housing,4,49783,1,166.5,8287724.2,3035093,Multifamily Housing,," 1,021,565 "," 4,829,500 ",,," 83,021 ",,,,
3013210001,317 Lefferts Ave,Multifamily Housing,30,49783,1,126,6270724.9,3035092,Multifamily Housing,," 738,446 "," 3,626,300 ",,," 117,424 ",,,,
3061040001,9323 Shore Road,Multifamily Housing,64,85152,1,100.4,8549730.3,3155134;3826848,Multifamily Housing,"{'Multifamily Housing': 85152.0, 'Parking': 2000.0}"," 1,049,168 "," 5,021,900 ",,,,,,,
2024710024,1035 Grand Concourse,Multifamily Housing,33,50120,1,121.7,6098947,2002874,Multifamily Housing,," 809,320 "," 320,763 ",,," 3,257,118 ",,,,
4008460036,29-16 21st Ave,Multifamily Housing,41,28303,1,116.5,3296048.7,4017706,Multifamily Housing,," 368,419 "," 1,817,628 ",,," 207,000 ",,,,
4001900016,43-19 39th Pl,Multifamily Housing,30,30745,1,126,3873100.2,4002497,Multifamily Housing,," 386,006 "," 2,225,300 ",,," 276,000 ",,,,
4014880042,"40-37 77TH ST, ",Multifamily Housing,99,66817,1,58.8,3929601.3,4036800,Multifamily Housing,," 699,340 "," 1,805,800 ",,,,,,,
1007880071,244 W 39th St,Multifamily Housing,14,50643,1,142.1,7198457.1,1014488,Multifamily Housing,," 1,488,702 "," 1,480,477 ",,," 1,267,986 ",,,,
3070870076,"2130 MCDONALD AVENUE, ",K-12 School,79,253376,9,88.5,22423271.4,3329354;3329356;3190437;3190438;3190466;3190467;3329353; 3329355;3329357,K-12 School,," 6,086,695 "," 4,721,500 ",,,,,,,
4030830061,63-84 Saunders Street,Multifamily Housing,69,153606,1,99.9,15340731.5,4072134,Multifamily Housing,"{'Multifamily Housing': 153606.0, 'Parking': 12000.0}"," 1,780,363 "," 9,026,000 ",,,,,,,
3043870001,960 Alabama Ave,Manufacturing/Industrial Plant,,112800,1,59.7,6732739,3097870,Manufacturing/Industrial Plant,"{'Manufacturing/Industrial Plant': 112800.0, 'Parking': 6600.0}"," 1,223,920 "," 2,844,900 ",,,,,,,
4001570040,4415 43rd Ave,Multifamily Housing,31,65687,1,126.8,8329479.5,4001757,Multifamily Housing,," 854,536 "," 5,160,488 ",,,,,,,
4024740010,5155 Van Kleeck Street,Multifamily Housing,34,68440,1,121.7,8327657.6,4458244,Multifamily Housing,," 899,764 "," 5,190,500 ",,,,,,,
2032930113,261 East Kingsbridge Road,Multifamily Housing,15,66780,1,143.1,9555861.4,2016818,Multifamily Housing,," 1,130,909 "," 5,645,018 ",,,,,,,
4031697501,9934 67th Road,Multifamily Housing,24,65687,1,132.3,8693491.2,4075094,Multifamily Housing,," 861,577 "," 5,557,800 ",,,,,,,
2043380012,660 Thwaites Place,Multifamily Housing,72,137350,1,88.9,12210249.9,2049734,Multifamily Housing,," 1,684,092 "," 6,655,521 ",,,,,,,
2028070035,101 East 179th Street,Multifamily Housing,1,32900,1,189.7,6240640.4,2007657,Multifamily Housing,," 625,309 "," 4,032,333 ",,,,,,,
4019700025,5920 Van Doren Street,Senior Care Community,20,62907,1,299.1,18813999.9,4048470,Senior Care Community,," 3,636,646 "," 7,694,800 ",,,,,,,
1017920005,2495 2nd Avenue,Automobile Dealership,,91256,1,154.3,14084263.9,1087849,Automobile Dealership,," 3,568,906 "," 3,461,587 ",,,,,,,
1010790003,706 11th Avenue,Automobile Dealership,,65625,2,150.4,9871536.7,1080967,Automobile Dealership,," 1,944,178 "," 3,686,864 ",,,,,,,
5001190104,275 Castleton Ave,Senior Care Community,31,92595,1,256.3,23731913.4,5002835,Senior Care Community,," 4,831,157 "," 9,318,900 ",,,,,,,
3067480052,1901 Avenue N,Multifamily Housing,23,53333,1,130.5,6958603.5,3181131,Multifamily Housing,," 565,343 "," 4,853,600 ",,,,,,,
3014150075,825 CROWN STREET,Multifamily Housing,65,55181,1,115.4,6368008.4,3038181,Multifamily Housing,," 664,270 "," 3,898,200 ",,,,,,,
2033270126,3447 Dekalb Ave,Multifamily Housing,64,52675,1,100.9,5315653.6,2017779,Multifamily Housing,," 675,143 "," 201,193 ",," 2,920,730 ",,,,,
3057140033,864 60th St,Multifamily Housing,100,29594,1,50.6,1498663.7,3141162,Multifamily Housing,," 207,662 "," 76,000 ",,," 827,034 ",,,,
4015080006,80-50 Baxter Ave,Multifamily Housing,100,47911,1,50.9,2440841.3,4037275,Multifamily Housing,," 786,046 "," 265,200 ",,,,,,,
3011070027,70 Prospect Park Southwest,Multifamily Housing,15,53135,1,150.9,8016045.8,3026794,Multifamily Housing,," 541,911 "," 167,100 ",," 5,488,987 ",,,,,
2025140025,1085 Nelson Ave,Multifamily Housing,39,42000,1,111.9,4698729.1,2003259,Multifamily Housing,," 790,820 "," 2,391,543 ",,,,,,,
2024320001,271 East 164th Street,Mixed Use Property,,46500,1,153.3,7126551.2,2002178,Other,," 1,365,738 "," 3,197,281 ",,,,,,,
4001680041,44-26 44th St,Multifamily Housing,13,33164,1,147.9,4906363.8,4001995,Multifamily Housing,," 464,266 "," 115,594 ",," 3,160,389 ",,,,,
1002050030,185 Canal Street,Mixed Use Property,28,40000,1,170.6,6825827.8,1002645,Office,," 2,086,780 "," 756,221 ",,,,,,,
5007660017,191 Bradley Ave,Senior Care Community,74,72673,2,179.7,13056712.3,5019636,Senior Care Community,," 3,826,362 "," 2,359,600 ",,,,,,,
3056490032,1362 50th Street,Other - Entertainment/Public Assembly,,60000,2,99.2,5954235.7,3138078,,," 1,733,387 "," 959,100 ",,,,,,,
3016860030,180 Bainbridge Street,Multifamily Housing,80,57720,2,88.4,5101785,3.04781E+13,Multifamily Housing,," 1,439,572 "," 790,708 ",,,,,,,
3087340018,301 Oriental Boulevard,Multifamily Housing,64,63000,1,99.3,6258152,3246066,Multifamily Housing,," 852,970 "," 3,416,200 ",,,,,,,
3065030051,505 Elmwood Avenue,Multifamily Housing,56,71500,1,104.3,7459908.6,3170331,Multifamily Housing,," 629,043 "," 5,141,200 ",,,,,,,
3075940022,2329 Nostrand Avenue,Multifamily Housing,1,48000,1,257,12337214.3,3207055,Multifamily Housing,," 2,866,613 "," 3,803,500 ",,,,,,,
3017170006,30 Warsoff Place,Non-Refrigerated Warehouse,52,69747,10,79.4,5538940.9,3338478,Non-Refrigerated Warehouse,"{'Retail Store': 8487.0, 'Office': 5000.0, 'Non-Refrigerated Warehouse': 56260.0}"," 1,554,492 "," 1,057,600 ",,,,,,,
4011650027,32-50 70th Street,Multifamily Housing,69,67810,1,108.3,7343257.1,4026291,Multifamily Housing,," 869,590 "," 4,380,800 ",,,,,,,
4011650017,"32-30 70th Street, ",Multifamily Housing,81,67810,1,98.1,6655217.2,4026290,Multifamily Housing,," 843,599 "," 3,833,800 ",,,,,,,
4011650045,6901 Northern Blvd,Multifamily Housing,11,82338,1,168.7,13889974.7,4026292,Multifamily Housing,," 2,884,342 "," 5,140,100 ",,,,,,,
4032340051,68-49 Burns Street,Multifamily Housing,97,185724,10,77.4,14381488.5,4433862;4433863;4433864;4433865;4433866;4433867;4433868;4433869;4433870;4433871,Multifamily Housing,," 2,012,653 "," 7,791,500 ",,,,,,,
1021150017,530 W 157th St,Multifamily Housing,41,45694,1,124.5,5688720.3,1062703,Multifamily Housing,," 614,686 "," 159,155 ",,," 3,168,618 ",,,,
1021690003,351 Wadsworth Ave,Multifamily Housing,8,30079,1,155.7,4683967.8,1064022,Multifamily Housing,," 516,227 "," 134,477 ",,," 2,828,282 ",,,,
4014690068,35-15 95th St,Multifamily Housing,16,31111,1,142.4,4431522.6,4036192,Multifamily Housing,," 398,070 "," 2,938,800 ",,,,,,,
4092060001,109-10 Park Lane South ,Multifamily Housing,53,77000,1,120.6,9287044.8,4192233,Multifamily Housing,," 919,261 "," 6,040,800 ",,,,,,,
4030780050,62-95 Saunders S,Multifamily Housing,68,100080,1,110.5,11057920.3,4072032,Multifamily Housing,," 1,008,814 "," 7,049,900 ",,," 138,000 ",,,,
4049570080,139-19 34th Rd,Multifamily Housing,28,38055,1,128.4,4887988.2,4112118,Multifamily Housing,," 484,061 "," 230,842 ",,," 2,999,775 ",,,,
3012660001,1059 Union St,Multifamily Housing,65,45456,1,101.2,4600601.9,3032872,Multifamily Housing,," 517,742 "," 2,730,900 ",,,,,,,
3030500018,80 MESEROLE STREET,Multifamily Housing,60,84500,1,72.1,6096455.1,3398164,Multifamily Housing,," 1,824,120 "," 842,200 ",,,,,,,
3011890068,15 Crown Street,Multifamily Housing,56,59500,1,122.3,7275038.9,3029717,Multifamily Housing,," 804,704 "," 4,376,100 ",,,,,,,
2029660017,1500 Boston Rd,Multifamily Housing,11,32250,1,155.5,5013605.3,2010278,Multifamily Housing,,,,,," 4,570,215 ",,,,
4033530001,82-67 Austin St ,Multifamily Housing,77,125343,1,105.9,13274623.8,4080105,Multifamily Housing,," 1,950,328 "," 6,845,000 ",,,,,,,
2032190094,2454 Webb Ave,Multifamily Housing,62,36120,1,105.6,3815973.2,2014764,Multifamily Housing,,,,,," 3,478,704 ",,,,
4030780065,"62-65 Saunders St, ",Multifamily Housing,37,105304,1,135.6,14284336.9,4072033,Multifamily Housing,," 1,037,914 "," 9,829,600 ",,," 138,000 ",,,,
3011560080,545 Prospect Place,Multifamily Housing,73,172800,1,106.8,18453357.6,3395077,Multifamily Housing,," 3,742,483 "," 6,683,871 ",,,,,,,
3011560025,500 St Mark's Avenue,Parking,,56350,1,116.7,6578513.5,3388323,Parking,"{'Multifamily Housing': 56350.0, 'Parking': 99350.0}"," 961,053 "," 3,336,930 ",,,,,,,
4161770055,191 BEACH 105 ST,Multifamily Housing,30,290070,1,143.2,41523589.7,4303819,Multifamily Housing,," 285,963 "," 36,222,517 ",,,,,,,
3029880014,561 Johnson Ave,Non-Refrigerated Warehouse,,25600,1,73.9,1893040.6,3070586,Manufacturing/Industrial Plant,"{'Manufacturing/Industrial Plant': 12800.0, 'Non-Refrigerated Warehouse': 12800.0}"," 557,361 "," 316,600 ",,,,,,,
4161770035,106-20 Shore Front Pkwy,Multifamily Housing,1,292677,1,207.1,60611335.7,4303818,Multifamily Housing,," 3,710,137 "," 44,704,835 ",,,,,,,
3086860037,3105 Brighton 3 St,Multifamily Housing,83,60000,1,100.5,6028815.9,3245065,Multifamily Housing,," 781,621 "," 3,479,000 ",,,,,,,
4029740109,61-35DRY HARBOR ROAD,Senior Care Community,44,120450,1,233.1,28073556.4,4068647,Senior Care Community,," 5,617,557 "," 11,098,900 ",,,,,,,
5031910061,1160 RICHMOND ROAD,Multifamily Housing,68,74200,1,106.3,7885358.5,5046935,Multifamily Housing,," 2,705,056 ",,,,,,,,
3066547501,379-389 Kings Highway,Multifamily Housing,96,56700,1,77.9,4414198.9,3388771,Multifamily Housing,," 895,377 "," 1,705,200 ",,,,,,,
3086910033,3099 BRIGHTON 6 ST,Multifamily Housing,94,106050,1,79.2,8400889.5,3245108,Multifamily Housing,," 985,800 "," 5,080,300 ",,,,,,,
3061330001,9949 Shore road,Multifamily Housing,60,61242,1,100.9,6176693.4,3156066,Multifamily Housing,," 687,427 "," 3,724,800 ",,,,,,,
3012280037,850 St. Marks Ave,Multifamily Housing,71,75222,1,103.9,7816784.8,3031037,Multifamily Housing,," 737,805 "," 500,000 ",," 5,110,029 ",,,,,
3050420039,130 Fenimore St ,Multifamily Housing,70,80088,1,109.7,8784418.4,3115517,Multifamily Housing,," 929,935 "," 5,397,900 ",,," 69,152 ",,,,
4123230036,112-25 167th St,Multifamily Housing,72,64760,1,104.3,6751717.8,4267002,Multifamily Housing,," 888,646 "," 3,839,600 ",,,,,,,
3062970038,8102 20th Ave,Multifamily Housing,86,32358,1,82.9,2680878.2,3163854,Multifamily Housing,," 335,605 "," 1,429,000 ",,," 131,749 ",,,,
5000280077,30 Daniel Low Terrace ,Multifamily Housing,66,98780,1,108.5,10713121.9,5000527,Multifamily Housing,," 1,323,147 "," 5,862,300 ",,," 353,087 ",,,,
2042730013,1955 Williamsbridge Rd,Multifamily Housing,68,80088,1,99.4,7956804.9,2048546,Multifamily Housing,," 764,091 "," 1,159,785 ",,," 4,021,624 ",,,,
3002750001,200 Clinton Street,Multifamily Housing,11,78509,1,149.8,11764511.8,3002734,Multifamily Housing,," 1,654,863 "," 6,094,700 ",,," 203,495 ",,,,
4030880001,6005 WOODHAVEN BLVD,K-12 School,74,77339,1,80.2,6201255.1,4072178,K-12 School,," 2,105,638 "," 344,300 ",,,,,,,
4033370060,82-40 Austin Street,Multifamily Housing,62,59282,1,100.7,5969582.1,4079715,Multifamily Housing,," 950,661 "," 246,800 ",," 3,047,312 ",,,,,
4120930020,138-10 135th Ave,Hotel,39,244870,1,153.6,37600222,4262608,Hotel,," 9,704,969 "," 9,227,100 ",,,,,,,
3002370054,25 Monroe Place,Multifamily Housing,97,65780,1,75.5,4965182.9,3001909,Multifamily Housing,,," 4,222,900 ",,,,,,,
3075540038,2610 Glenwood Rd,Multifamily Housing,32,47515,1,123.2,5856020.1,3205799,Multifamily Housing,," 529,256 "," 3,902,600 ",,,,,,,
1011180036,55 CENTRAL PARK WEST,Multifamily Housing,78,231733,1,90.2,20905609.4,1028166,Multifamily Housing,," 3,874,635 "," 272,307 ",,," 8,625,000 ",,,,
4021370046,103-19 68 ROAD,Multifamily Housing,98,82833,1,66.1,5479365.5,4051280,Multifamily Housing,,," 4,645,100 ",,," 269,100 ",,,,
4114340007,88-12 151 Avenue  ,Multifamily Housing,97,173833,2,62,10776080,4434845,Multifamily Housing,," 2,479,155 "," 3,514,839 ",,,,,,,
3072817501,3080 West 1 Street ,Multifamily Housing,100,60719,1,50,3033482.2,3394514,Multifamily Housing,," 1,073,033 ",,,,,,,,
4028740002,86-16 60th Ave,Multifamily Housing,50,96432,1,117,11282033.2,4065242,Multifamily Housing,," 1,459,149 "," 6,267,300 ",,,,,,,
1018270036,200 W 112th Street,Multifamily Housing,,29269,1,152,4447879.3,1055088,Multifamily Housing,," 818,088 "," 1,895,327 ",,,,,,,
1015990003,104 Lenox Avenue,Multifamily Housing,36,26400,1,148.7,3925443.6,1051414,Multifamily Housing,"{'Multifamily Housing': 24400.0, 'Other': 2000.0}"," 498,799 "," 2,192,942 ",,,,,,,
4006137501,31 - 35 31st Street,Multifamily Housing,51,87932,1,129.3,11372187.2,4008368,Multifamily Housing,"{'Multifamily Housing': 72591.0, 'Retail Store': 5341.0, 'Office': 10000.0, 'Parking': 9450.0}"," 3,192,774 "," 1,997,433 ",,,,,,,
2057010117,3058 Godwin Terrace,Multifamily Housing,49,50400,1,107.8,5431223.4,2083140,Multifamily Housing,," 563,385 "," 300,543 ",,," 3,507,988 ",,,,
4013210001,52-05 Queens Boulevard,Multifamily Housing,54,53738,1,122.4,6578597.2,4541693,Multifamily Housing,," 1,205,799 "," 2,828,522 ",,,,,,,
4005350046,30-40 21st St.,Multifamily Housing,71,69100,1,90.2,6232107.4,4005987,Multifamily Housing,," 1,130,490 "," 3,002,510 ",,,,,,,
4012800012,35-30 81 Street,Multifamily Housing,96,106166,1,72.3,7672877.5,4029674,Multifamily Housing,,," 6,428,100 ",,," 266,395 ",,,,
4014430040,34-57 82nd Street,Multifamily Housing,44,59117,1,108.3,6403899.6,4035455,Multifamily Housing,," 662,440 "," 3,790,100 ",,," 234,600 ",,,,
4014430033,82-15 35th Ave,Multifamily Housing,59,61159,1,101.7,6221899.4,4035454,Multifamily Housing,," 593,530 "," 3,758,500 ",,," 238,188 ",,,,
3012500060,1025 St Johns Pl,Multifamily Housing,3,76601,1,159.4,12213177.3,3032047,Multifamily Housing,," 633,808 "," 9,056,100 ",,,,,,,
3050260132,590 Flatbush Ave,Multifamily Housing,54,346072,1,106.6,36876047,3114604;3114603,Multifamily Housing,," 4,242,888 "," 22,075,402 ",,,,,,,
3050830026,32 Lenox Road,Multifamily Housing,82,68962,1,90.5,6242661.7,3116612,Multifamily Housing,," 664,314 "," 3,616,400 ",,," 276,000 ",,,,
3052410006,1199 Ocean Ave,Multifamily Housing,46,85050,1,103.3,8787681.7,3121393,Multifamily Housing,," 935,613 "," 5,513,800 ",,,,,,,
3062537502,"105 Kings Highway Brooklyn NY, 11214",Multifamily Housing,94,57091,1,78.9,4504697.3,3329040,Multifamily Housing,," 1,035,335 "," 1,429,000 ",,,,,,,
3002787502,238 Atlantic Ave,Multifamily Housing,100,51500,1,54.2,2793141.4,3414135,Multifamily Housing,," 1,001,535 ",,,,,,,,
3050260100,580 Flatbush Ave,Multifamily Housing,48,257076,1,115.1,29600600.1,3114603;3814922;3114604;3814921,Multifamily Housing,," 3,699,901 "," 16,847,900 ",,,,,,,
4010500002,25-26 75th Street,K-12 School,83,300000,4,113.1,33928508,4437058;4437059;4437060;4437061,K-12 School,," 4,771,010 "," 18,833,200 ",,,,,,,
4014580012,35-16 85th Street,Multifamily Housing,98,129150,2,56.4,7283596.3,4449510,Multifamily Housing,," 934,590 "," 4,095,000 ",,,,,,,
1013750049,667 Madison Avenue,Office,47,245282,1,172.6,42338757.5,1072007,Office,," 13,241,365 ",," 3,940,551 ",,,,,,
3056780022,1440 54th Street,Multifamily Housing,61,74550,1,103.7,7733868.5,3139460,Multifamily Housing,," 861,254 "," 4,565,900 ",,," 207,276 ",,,,
4043020050,26-15 Ulmer Street ,Office,49,28705,2,207.2,5947201.7,4462451,Office,"{'Office': 28705.0, 'Parking': 0.0}"," 1,619,523 "," 1,127,103 ",,,,,,,
2028720312,1479 Macombs Road,Multifamily Housing,72,81500,1,104.4,8505286.6,2008717,Multifamily Housing,," 1,004,263 "," 5,163,810 ",,,,,,,
2029650100,850 Jennings Street,Multifamily Housing,71,103370,1,118.5,12245662.3,2010275,Multifamily Housing,"{'Multifamily Housing': 100613.0, 'Other': 2757.0, 'Parking': 10906.0}"," 2,341,703 "," 4,936,014 ",,,,,,,
2023870032,1085 Washington Avenue,Multifamily Housing,68,103856,1,111.5,11574940.4,2115806,Multifamily Housing,"{'Multifamily Housing': 94338.0, 'Office': 9518.0, 'Parking': 6781.0}"," 2,036,016 "," 5,376,764 ",,,,,,,
